xgb_prob,xgb_score,target,xgb_pred
9.96348002993264e-07,934.9992,0,0
0.0035914433931717,931.9473,0,0
7.032683570350956e-05,934.9402,0,0
0.002778997910425,932.6379,0,0
0.0001522845097051,934.8706,0,0
0.0062289022212847,929.7054,0,0
0.0256366536052504,913.2088,0,0
0.0045834865357937,931.104,0,0
0.0041384746927472,931.4823,0,0
0.0007519676478545,934.3608,0,0
0.0003401330333452,934.7109,0,0
6.590526185421367e-05,934.944,0,0
0.0016765319992293,933.5749,0,0
0.0020908667975182,933.2228,0,0
0.0081873717148229,928.0407,0,0
0.0065558492385999,929.4275,0,0
0.000652322393979,934.4455,0,0
0.0090087280979189,927.3426,0,0
0.0002629483155597,934.7765,0,0
0.0071013813910717,928.9638,0,0
0.0016917331386261,933.562,0,0
0.0631862328815039,881.2917,0,0
0.0013216706227218,933.8766,0,0
0.0005329783000815,934.547,0,0
0.003871413157355,931.7093,0,0
0.0020372554322269,933.2683,0,0
0.005917428274747,929.9702,0,0
3.341931186926836e-07,934.9997,0,0
2.357068369012841e-07,934.9998,0,0
5.416267123098192e-05,934.954,0,0
0.0011401679195126,934.0309,0,0
0.0012237689893915,933.9598,0,0
0.0069007729720308,929.1343,0,0
9.366176182063136e-05,934.9204,0,0
0.0061246706636792,929.794,0,0
0.019613607638914,918.3284,0,0
0.0140976226264481,923.017,0,0
3.785497359802372e-06,934.9968,0,0
0.003232552445117,932.2523,0,0
0.0229392953742586,915.5016,0,0
0.0177009303625042,919.9542,0,0
8.157045553630561e-06,934.9931,0,0
0.0550476473537424,888.2095,0,0
0.0025122920514892,932.8646,0,0
0.0035101094327502,932.0164,0,0
0.0066866420409168,929.3164,0,0
0.0171188539263716,920.449,0,0
0.0001628672655085,934.8616,0,0
0.0007207787500767,934.3873,0,0
0.0096075941580986,926.8335,0,0
0.002104247131754,933.2114,0,0
0.0004552377560076,934.613,0,0
0.0001042608192478,934.9114,0,0
0.0012402559741847,933.9458,0,0
0.0103621726803817,926.1922,0,0
0.0008488591566122,934.2785,0,0
0.0029003610351276,932.5347,0,0
0.0107610924664459,925.8531,0,0
0.003132104457673,932.3377,0,0
0.0066238672307162,929.3697,0,0
0.0103975505641929,926.1621,0,0
9.376735590889025e-08,934.9999,0,0
0.0028567079928917,932.5718,0,0
0.0427988802757729,898.621,0,0
6.037237195076312e-05,934.9487,0,0
0.0009526266112471,934.1903,0,0
0.0007329142864054,934.377,0,0
0.0019316709841176,933.3581,0,0
0.0098137974666201,926.6583,0,0
0.5548967135216314,463.3378,0,0
0.0043985635852504,931.2612,0,0
0.0024672699712125,932.9028,0,0
0.0113669965089391,925.3381,0,0
0.0004567892295963,934.6117,0,0
0.0023397200583621,933.0112,0,0
0.0009710372164257,934.1746,0,0
0.0004011629371028,934.659,0,0
5.32986057598728e-05,934.9547,0,0
0.0008716803428088,934.2591,0,0
1.4410960185022237e-05,934.9878,0,0
0.0035762316669975,931.9602,0,0
0.0181575817835507,919.5661,0,0
0.0062366463548806,929.6989,0,0
0.0019857612165679,933.3121,0,0
0.000375158132748,934.6811,0,0
0.0724914044824343,873.3823,0,0
0.1480487535848429,809.1586,0,0
0.0134116668475607,923.6001,0,0
0.0007668758515421,934.3482,0,0
1.2085184522674549e-08,935.0,0,0
0.0050828874505672,930.6795,0,0
0.0005766217711077,934.5099,0,0
0.000881156261539,934.251,0,0
3.147722906434731e-06,934.9973,0,0
0.002834401908801,932.5908,0,0
0.0017370818335727,933.5235,0,0
0.0010775596616685,934.0841,0,0
0.0076144291144871,928.5277,0,0
0.0065548038868984,929.4284,0,0
0.0021896673201329,933.1388,0,0
5.482009114687202e-05,934.9534,0,0
1.887201020603859e-06,934.9984,0,0
0.0014091882116676,933.8022,0,0
0.0004350171476389,934.6302,0,0
0.0015513531109931,933.6813,0,0
0.0012407445847229,933.9454,0,0
0.0066744399034574,929.3267,0,0
0.0072166423174371,928.8659,0,0
0.009708490526691,926.7478,0,0
0.0007006946721829,934.4044,0,0
0.0050810945774569,930.6811,0,0
0.0010073512636962,934.1438,0,0
0.0010724659928863,934.0884,0,0
0.0002651887084322,934.7746,0,0
0.0402112746738904,900.8204,0,0
0.0294479424023638,909.9692,0,0
0.0077241381166301,928.4345,0,0
0.0055852874948154,930.2525,0,0
0.0024808980751974,932.8912,0,0
0.0526213120068639,890.2719,0,0
0.0006256045235702,934.4682,0,0
0.0064642093577114,929.5054,0,0
0.000509151542263,934.5672,0,0
